fact_key,country_key,quarter_key,product_key,specialty_key,channel_key,feedback_key,product_details,contact_number,mentions,weighted_calls,spending_total_eur,quality_index,converted_contacts
34435,1,20251,88,7,6,265,0,97,97,0,80,0,
34436,1,20244,88,7,6,266,0,89,89,0,73,0,
34437,1,20251,88,7,6,266,0,104,104,0,85,0,
34438,1,20234,88,7,6,267,0,88,88,0,72,0,
34440,1,20242,88,7,6,292,0,94,94,0,77,0,94.0
34442,1,20251,88,7,6,292,0,49,49,0,40,0,49.0
34444,1,20252,88,7,6,299,0,93,93,0,76,0,93.0
34448,1,20252,88,7,6,303,0,166,166,0,136,0,166.0
34449,1,20252,88,7,6,308,0,89,89,0,73,0,89.0
34454,1,20252,88,7,6,310,0,89,89,0,73,0,89.0
34461,1,20252,88,7,6,382,0,89,89,0,73,0,89.0
34463,1,20221,88,7,7,151,0,84,84,0,64,0,
34465,1,20252,88,7,7,173,0,54,54,0,44,0,54.0
34467,1,20241,88,7,8,173,0,111,111,0,188,0,111.0
34468,1,20251,88,7,11,254,0,44,44,0,10050,0,44.0
34470,1,20221,88,7,17,14,0,56,56,0,45,0,
34473,1,20233,88,7,17,14,0,56,56,0,44,0,
34474,1,20234,88,7,17,14,0,56,56,0,44,0,
34475,1,20241,88,7,17,14,0,49,49,0,38,0,
34481,1,20252,88,7,17,14,0,307,307,0,305,0,
34483,1,20253,88,7,17,14,0,243,243,0,244,0,
34485,1,20221,88,11,17,14,0,27,27,0,43,0,
34487,1,20242,88,11,17,14,0,27,27,0,21,0,
34489,1,20242,88,11,18,8,27,27,27,27,2714,0,
34491,1,20253,88,11,18,266,27,27,27,27,2775,0,
34493,1,20221,88,11,18,300,27,27,27,16,1461,135,27.0
34496,1,20254,88,11,18,382,29,29,29,29,2972,145,29.0
34498,1,20233,88,13,6,100,0,171,171,0,140,0,
34499,1,20242,88,13,6,100,0,168,168,0,138,0,
34500,1,20252,88,13,6,100,0,169,169,0,139,0,
34502,1,20233,88,13,6,119,0,171,171,0,140,0,
34503,1,20234,88,13,6,119,0,184,184,0,151,0,
34508,1,20241,88,13,6,162,0,166,166,0,136,0,166.0
34513,1,20251,88,13,6,169,0,169,169,0,139,0,169.0
34515,1,20233,88,13,6,171,0,171,171,0,140,0,171.0
34517,1,20243,88,13,6,171,0,169,169,0,139,0,169.0
34519,1,20252,88,13,6,171,0,169,169,0,139,0,169.0
34521,1,20233,88,13,6,172,0,171,171,0,140,0,171.0
34524,1,20241,88,13,6,172,0,166,166,0,136,0,166.0
34525,1,20242,88,13,6,172,0,336,336,0,276,0,336.0
34527,1,20243,88,13,6,173,0,169,169,0,139,0,169.0
34532,1,20233,88,13,6,203,0,171,171,0,140,0,171.0
34533,1,20233,88,13,6,204,0,171,171,0,140,0,171.0
34536,1,20252,88,13,6,256,0,169,169,0,139,0,169.0
34537,1,20221,88,13,6,266,0,176,176,0,134,0,
34538,1,20234,88,13,6,266,0,184,184,0,151,0,
34539,1,20252,88,13,6,266,0,169,169,0,139,0,
34540,1,20242,88,13,6,268,0,168,168,0,138,0,
34541,1,20234,88,13,6,292,0,184,184,0,151,0,184.0
34547,1,20242,88,13,6,299,0,168,168,0,138,0,168.0
34550,1,20233,88,13,6,300,0,513,513,0,421,0,513.0
34551,1,20242,88,13,6,300,0,168,168,0,138,0,168.0
34554,1,20252,88,13,6,300,0,169,169,0,139,0,169.0
34555,1,20233,88,13,6,303,0,171,171,0,140,0,171.0
34557,1,20233,88,13,6,308,0,171,171,0,140,0,171.0
34558,1,20242,88,13,6,309,0,168,168,0,138,0,168.0
34560,1,20233,88,13,6,310,0,171,171,0,140,0,171.0
34562,1,20234,88,13,6,310,0,184,184,0,151,0,184.0
34564,1,20242,88,13,6,310,0,336,336,0,276,0,336.0
34566,1,20252,88,13,6,310,0,338,338,0,277,0,338.0
34567,1,20233,88,13,6,311,0,171,171,0,140,0,171.0
34570,1,20252,88,13,6,311,0,338,338,0,277,0,338.0
34571,1,20233,88,13,6,375,0,171,171,0,140,0,171.0
34572,1,20234,88,13,6,382,0,184,184,0,151,0,184.0
34576,1,20252,88,13,11,163,0,85,169,0,28919,0,85.0
34578,1,20224,88,13,17,14,0,177,177,0,282,0,
34585,1,20252,88,13,18,7,169,169,169,68,6734,0,
34587,1,20224,88,13,18,9,177,177,177,177,16824,0,
34589,1,20253,88,13,18,9,169,169,169,101,10144,0,
34591,1,20222,88,13,18,161,177,177,177,177,15907,0,177.0
34598,1,20252,88,13,18,300,169,169,169,169,16834,845,169.0
34603,1,20224,88,13,20,299,177,177,177,177,5637,885,177.0
34616,1,20252,88,15,19,292,69,69,69,69,4693,345,69.0
34621,1,20241,88,18,6,169,0,73,73,0,60,0,73.0
34623,1,20241,88,18,6,171,0,73,73,0,60,0,73.0
34625,1,20241,88,18,6,174,0,73,73,0,60,0,73.0
34626,1,20241,88,18,6,267,0,73,73,0,60,0,
34628,1,20241,88,18,6,303,0,146,146,0,120,0,146.0
34630,1,20222,88,18,13,117,76,76,76,76,4465,-380,76.0
34633,1,20221,88,18,13,256,76,76,76,23,1308,0,76.0
34635,1,20242,88,18,13,268,74,74,74,30,1893,0,
34643,1,20223,88,18,16,394,66,66,66,33,988,330,
34647,1,20251,88,19,6,256,0,49,49,0,40,0,49.0
34648,1,20252,88,19,6,256,0,49,49,0,40,0,49.0
34660,1,20244,88,19,18,300,53,53,53,53,5363,265,53.0
34663,1,20261,88,19,18,310,49,49,49,25,2512,245,49.0
34666,1,20251,88,22,6,60,0,41,41,0,34,0,
34668,1,20252,88,22,6,60,0,41,41,0,34,0,
34670,1,20244,88,22,6,77,0,42,42,0,34,0,
34671,1,20243,88,22,6,122,0,41,41,0,34,0,
34672,1,20221,91,2,11,300,0,20,39,0,18091,0,20.0
34676,1,20254,96,2,18,181,43,43,43,43,4407,0,43.0
34677,1,20261,96,2,18,267,39,39,39,39,3998,0,
34678,1,20261,96,2,18,375,39,39,39,39,3998,195,39.0
34680,1,20224,96,3,17,14,0,111,111,0,88,0,
34682,1,20253,96,3,18,264,109,109,109,109,10904,0,
34684,1,20261,96,3,18,383,116,116,116,116,11563,580,116.0
34685,1,20224,96,3,18,391,111,111,111,111,10551,555,
34690,1,20261,96,5,18,299,34,34,34,34,3486,170,34.0
34691,1,20261,96,5,18,303,34,34,34,34,3481,170,34.0
34694,1,20253,96,5,18,332,34,34,34,34,3494,170,34.0
34696,1,20261,96,8,18,309,38,38,38,38,3896,190,38.0
34701,1,20232,96,9,18,267,39,39,39,39,3874,0,
34702,1,20261,96,9,18,267,39,39,39,16,1597,0,
34703,1,20253,96,9,18,300,39,39,39,8,802,195,39.0
34706,1,20252,96,7,2,162,166,166,166,66,5878,0,166.0
34707,1,20261,96,7,2,168,94,94,94,38,3335,0,94.0
34711,1,20261,96,7,2,254,166,166,166,166,14724,0,166.0
34712,1,20261,96,7,2,268,49,49,49,49,4346,0,
34715,1,20252,96,7,2,292,93,93,93,19,1646,465,93.0
34718,1,20261,96,7,2,292,98,98,98,59,5209,490,98.0
34719,1,20261,96,7,2,296,57,57,57,23,2022,285,57.0
34723,1,20254,96,7,2,382,166,166,166,100,8832,830,166.0
34725,1,20253,96,7,2,394,54,54,54,54,4801,270,
34726,1,20254,96,7,5,268,49,49,49,49,2175,0,
34729,1,20242,96,11,17,14,0,27,27,0,42,0,
34730,1,20242,96,11,18,8,27,27,27,27,2714,0,
34731,1,20261,96,11,18,310,28,28,28,28,2867,140,28.0
34734,1,20261,96,13,18,297,175,175,175,175,17444,875,175.0
34735,1,20261,96,13,18,312,172,172,172,172,17167,860,172.0
34737,1,20261,96,15,18,126,71,71,71,28,2908,-355,
34739,1,20254,96,15,18,173,73,73,73,73,7482,0,73.0
34740,1,20261,96,15,18,264,71,71,71,71,7279,0,
34741,1,20254,96,15,18,382,73,73,73,73,7482,365,73.0
34749,1,20223,101,4,18,264,39,39,39,39,3683,0,
34751,1,20261,101,7,2,355,89,89,89,89,7894,445,89.0
34752,1,20261,101,7,17,14,0,89,89,0,71,0,
34753,1,20243,101,13,18,3,169,169,169,169,16635,0,
34754,1,20261,101,19,18,382,51,51,51,51,5222,255,51.0
34755,1,20252,101,19,21,256,49,49,49,49,2507,0,49.0
34758,1,20251,102,3,17,14,0,111,111,0,169,0,
34759,1,20251,102,3,18,9,111,111,111,111,10983,0,
34760,1,20261,102,5,21,255,34,34,34,34,1741,0,34.0
34763,1,20224,102,7,5,310,59,59,59,59,2495,295,59.0
34766,1,20242,102,11,18,82,27,27,27,27,2714,-135,
34769,1,20222,106,2,17,14,0,41,41,0,33,0,
34771,1,20223,106,2,17,14,0,39,39,0,186,0,
34774,1,20251,106,2,17,14,0,39,39,0,30,0,
34776,1,20252,106,2,17,14,0,39,39,0,30,0,
34777,1,20253,106,2,17,14,0,39,39,0,30,0,
34779,1,20261,106,2,17,14,0,41,41,0,33,0,
34783,1,20223,106,2,18,11,39,39,39,20,1842,0,
34785,1,20252,106,2,18,160,39,39,39,20,1995,0,39.0
34789,1,20223,106,2,18,173,39,39,39,39,3683,0,39.0
34791,1,20231,106,2,18,173,41,41,41,41,4068,0,41.0
34792,1,20221,106,2,18,257,39,39,39,20,1759,0,39.0
34796,1,20253,106,2,18,263,39,39,39,6,601,0,
34798,1,20251,106,2,18,264,39,39,39,6,595,0,
34800,1,20261,106,2,18,265,41,41,41,6,630,0,
34802,1,20222,106,2,18,296,41,41,41,41,3787,205,41.0
34803,1,20223,106,2,18,299,39,39,39,39,3683,195,39.0
34806,1,20222,106,2,18,303,41,41,41,41,3787,205,41.0
34812,1,20221,106,3,17,14,0,204,204,0,163,0,
34814,1,20222,106,3,17,14,0,111,111,0,88,0,
34816,1,20223,106,3,17,14,0,104,104,0,83,0,
34818,1,20224,106,3,17,14,0,111,111,0,88,0,
34820,1,20231,106,3,17,14,0,106,106,0,84,0,
34822,1,20232,106,3,17,14,0,236,236,0,559,0,
34824,1,20233,106,3,17,14,0,236,236,0,373,0,
34826,1,20234,106,3,17,14,0,118,118,0,93,0,
34828,1,20241,106,3,17,14,0,216,216,0,166,0,
34830,1,20243,106,3,17,14,0,111,111,0,85,0,
34832,1,20244,106,3,17,14,0,118,118,0,91,0,
34834,1,20251,106,3,17,14,0,111,111,0,85,0,
34835,1,20223,106,3,18,3,104,104,104,104,9558,0,
34836,1,20241,106,3,18,8,108,108,108,65,6319,0,
34837,1,20233,106,3,18,10,118,118,118,118,11460,0,
34838,1,20251,106,3,18,10,111,111,111,111,10983,0,
34839,1,20221,106,3,18,11,102,102,102,61,5371,0,
34840,1,20232,106,3,18,11,118,118,118,118,11406,0,
34841,1,20232,106,3,18,159,118,118,118,59,5703,0,118.0
34846,1,20222,106,3,18,160,111,111,111,56,4988,0,111.0
34853,1,20243,106,3,18,160,111,111,111,56,5463,0,111.0
34856,1,20224,106,3,18,161,111,111,111,6,528,0,111.0
34861,1,20233,106,3,18,264,118,118,118,6,573,0,
34862,1,20241,106,3,18,264,108,108,108,5,527,0,
34866,1,20231,106,3,18,265,106,106,106,53,5117,0,
34867,1,20234,106,3,18,265,118,118,118,18,1726,0,
34868,1,20244,106,3,18,265,118,118,118,6,581,0,
34870,1,20221,106,3,18,266,102,102,102,51,4476,0,
34873,1,20221,106,3,18,292,102,102,102,5,448,510,102.0
34877,1,20251,106,5,21,267,34,34,34,2,86,0,
34878,1,20222,106,9,18,255,78,78,78,39,3602,0,78.0
34879,1,20222,106,9,18,300,39,39,39,39,3602,195,39.0
34883,1,20243,106,7,2,253,49,49,49,49,4286,0,49.0
34885,1,20221,106,7,2,254,56,56,56,56,4370,0,56.0
34888,1,20223,106,7,2,254,57,57,57,57,4657,0,57.0
34890,1,20224,106,7,2,254,59,59,59,59,4986,0,59.0
34896,1,20232,106,7,2,297,57,57,57,57,4898,285,57.0
34902,1,20242,106,7,5,311,57,57,57,57,2481,285,57.0
34903,1,20221,106,7,7,310,0,84,84,0,64,0,84.0
34907,1,20261,106,13,18,3,175,175,175,175,17444,0,
34909,1,20261,106,13,18,310,172,172,172,172,17167,860,172.0
34917,1,20253,113,7,2,8,166,166,166,166,14757,0,
34918,1,20253,113,7,17,14,0,166,166,0,127,0,
34920,1,20242,109,2,18,169,41,41,41,41,4121,0,41.0
34923,1,20232,109,2,18,170,41,41,41,41,4073,0,41.0
34925,1,20241,109,2,18,170,39,39,39,39,3908,0,39.0
34927,1,20242,109,2,18,170,82,82,82,82,8243,0,82.0
34929,1,20243,109,2,18,170,39,39,39,39,3944,0,39.0
34930,1,20252,109,2,18,170,39,39,39,39,3990,0,39.0
34932,1,20261,109,2,18,170,39,39,39,39,3998,0,39.0
34934,1,20224,109,2,18,263,41,41,41,41,4004,0,
34935,1,20254,109,2,18,263,43,43,43,43,4407,0,
34938,1,20254,109,2,18,264,43,43,43,43,4407,0,
34942,1,20233,111,5,18,162,34,34,34,34,3393,0,34.0
34946,1,20232,111,9,19,297,39,39,39,39,2575,195,39.0
34948,1,20252,111,9,21,297,39,39,39,39,1996,195,39.0
34952,1,20221,111,7,2,299,148,148,148,148,11548,740,148.0
34958,1,20224,111,13,11,252,0,177,177,0,50310,0,177.0
34959,1,20241,111,13,18,297,166,166,166,166,16187,830,166.0
34961,1,20254,111,13,21,252,182,182,182,182,9069,0,182.0
34965,1,20223,112,7,2,5,44,44,44,44,3595,0,
34966,1,20223,112,7,17,14,0,44,44,0,35,0,
34967,1,20253,114,13,18,268,169,169,169,169,16907,0,
34969,1,20224,114,19,11,329,0,53,53,0,53254,0,53.0
34979,1,20242,118,7,2,254,44,44,44,22,1913,0,44.0
34981,1,20242,118,7,2,292,94,94,94,94,8172,470,94.0
34986,1,20242,118,7,17,14,0,44,44,0,68,0,
34992,1,20233,118,18,13,124,74,74,74,74,4699,-370,
34994,1,20234,118,18,13,155,76,76,76,30,1938,0,76.0
34995,1,20221,118,18,13,161,76,76,76,38,2180,0,76.0
34996,1,20224,118,18,13,163,76,76,76,76,4723,0,76.0
35004,1,20261,118,18,13,174,74,74,222,11,724,0,74.0
35005,1,20223,118,18,13,193,66,66,66,66,3965,0,
35008,1,20233,118,18,13,249,74,74,74,4,235,0,74.0
35011,1,20241,118,18,13,260,73,73,73,4,233,0,
35012,1,20243,118,18,13,260,74,74,74,4,238,0,
35017,1,20243,118,18,13,267,74,74,74,44,2857,0,
35020,1,20243,118,18,13,299,74,74,74,37,2381,370,74.0
35021,1,20261,118,18,13,299,74,74,74,22,1446,370,74.0
35026,1,20242,118,18,13,303,74,74,74,4,237,370,74.0
35029,1,20234,118,18,13,311,76,76,76,23,1454,380,76.0
35033,1,20252,118,18,13,386,74,74,74,7,482,370,
35035,1,20244,118,18,13,393,76,76,152,61,3914,760,
35037,1,20241,118,18,13,394,73,73,73,37,2327,365,
35040,1,20243,118,18,14,163,74,74,74,11,475,0,74.0
35043,1,20224,118,18,16,160,76,76,76,46,1413,0,76.0
35044,1,20233,118,18,16,160,74,74,74,22,702,0,74.0
35050,1,20241,118,18,16,171,73,73,219,11,348,0,73.0
35055,1,20253,118,18,16,173,74,74,148,7,241,0,74.0
35065,1,20233,118,18,16,303,74,74,74,44,1405,370,74.0
35068,1,20261,118,18,16,393,74,74,74,37,1201,370,
35076,1,20251,120,18,13,311,73,73,73,73,4721,365,73.0
35077,1,20232,121,18,13,173,38,38,76,23,1441,0,38.0
35078,1,20232,121,18,13,393,38,38,76,11,720,380,
35080,1,20261,122,18,13,174,74,74,74,4,241,0,74.0
35090,1,20241,124,7,2,382,89,89,89,13,1157,445,89.0
35091,1,20223,124,18,13,9,66,66,66,3,198,0,
35092,1,20233,124,18,13,9,74,74,74,4,235,0,
35093,1,20251,124,18,13,166,73,73,73,22,1416,0,73.0
35096,1,20251,124,18,13,303,73,73,73,37,2360,365,73.0
35099,1,20221,125,18,13,87,76,76,76,4,218,-380,76.0
35100,1,20261,125,18,13,174,74,74,74,4,241,0,74.0
35104,1,20241,125,18,16,171,73,73,73,4,116,0,73.0
35107,1,20253,125,18,16,173,74,74,74,4,121,0,74.0
35113,1,20221,127,7,2,9,53,53,53,11,827,0,
35116,1,20224,127,7,2,9,156,156,156,35,2966,0,
35120,1,20221,127,7,17,14,0,53,53,0,42,0,
35123,1,20224,127,7,17,14,0,156,156,0,124,0,
35125,1,20232,128,2,17,14,0,41,41,0,65,0,
35126,1,20243,128,2,17,14,0,39,39,0,60,0,
35127,1,20232,128,2,18,10,41,41,41,41,4073,0,
35128,1,20243,128,2,18,10,39,39,39,39,3944,0,
35132,1,20232,128,5,17,14,0,34,34,0,27,0,
35133,1,20232,128,5,18,265,34,34,34,7,675,0,
35136,1,20221,128,7,2,44,44,44,44,44,3433,-220,44.0
35141,1,20252,128,7,2,44,44,44,44,44,3895,-220,44.0
35143,1,20254,128,7,2,96,62,62,62,19,1649,-310,
35146,1,20261,128,7,2,5,44,44,44,44,3903,0,
35147,1,20221,128,7,2,8,74,74,74,22,1732,0,
35148,1,20244,128,7,2,8,166,166,166,166,14528,0,
35153,1,20251,128,7,2,10,166,166,166,166,14596,0,
35156,1,20231,128,7,2,204,56,56,56,3,240,0,56.0
35161,1,20234,128,7,5,44,44,44,44,44,1909,-220,44.0
35166,1,20221,128,7,17,14,0,118,118,0,94,0,
35174,1,20244,128,7,17,14,0,166,166,0,128,0,
35175,1,20251,128,7,17,14,0,166,166,0,253,0,
35177,1,20261,128,7,17,14,0,44,44,0,35,0,
35180,1,20222,128,13,17,14,0,177,177,0,141,0,
35183,1,20222,128,13,18,10,177,177,177,177,15907,0,
35184,1,20223,129,3,18,311,104,104,104,104,9558,520,104.0
35185,1,20252,129,7,2,257,89,89,89,89,7878,0,89.0
35186,1,20223,129,7,2,300,88,88,88,35,2876,440,88.0
35187,1,20223,129,18,13,9,66,66,66,20,1190,0,
35189,1,20251,129,18,13,265,73,73,73,22,1416,0,
35191,1,20261,129,18,13,268,74,74,74,4,241,0,
35193,1,20224,129,18,13,300,76,76,76,76,4723,380,76.0
35194,1,20252,131,3,6,171,0,112,112,0,92,0,112.0
35195,1,20253,131,3,6,171,0,109,109,0,89,0,109.0
35196,1,20232,131,3,18,49,118,118,118,118,11406,-590,118.0
35198,1,20231,131,8,18,11,38,38,38,11,1131,0,
35205,1,20252,131,7,2,3,104,104,104,21,1841,0,
35206,1,20222,131,7,2,8,96,96,96,96,7670,0,
35209,1,20252,131,7,2,9,89,89,89,45,3939,0,
35212,1,20253,131,7,2,10,84,84,84,17,1494,0,
35219,1,20253,131,7,2,172,166,166,166,66,5903,0,166.0
35222,1,20261,131,7,2,201,79,79,79,47,4199,0,79.0
35223,1,20251,131,7,2,253,49,49,49,49,4309,0,49.0
35229,1,20261,131,7,2,256,49,49,49,7,652,0,49.0
35230,1,20243,131,7,2,260,49,49,49,2,214,0,
35231,1,20261,131,7,2,260,78,78,78,78,6919,0,
35233,1,20231,131,7,2,265,78,78,78,31,2678,0,
35237,1,20234,131,7,2,292,54,54,54,22,1872,270,54.0
35239,1,20234,131,7,2,297,129,129,129,129,11180,645,129.0
35240,1,20241,131,7,2,299,49,49,49,49,4247,245,49.0
35241,1,20261,131,7,2,299,49,49,49,29,2608,245,49.0
35242,1,20241,131,7,2,300,56,56,56,11,971,280,56.0
35245,1,20253,131,7,2,311,69,69,69,69,6134,345,69.0
35247,1,20231,131,7,2,375,93,93,93,28,2395,465,93.0
35248,1,20253,131,7,2,382,54,54,54,54,4801,270,54.0
35249,1,20261,131,7,2,386,94,94,94,94,8338,470,
35251,1,20242,131,7,4,221,44,44,44,44,1284,0,44.0
35252,1,20253,131,7,5,253,49,49,49,49,2181,0,49.0
35253,1,20243,131,7,5,254,49,49,49,49,2146,0,49.0
35254,1,20234,131,7,5,265,44,44,44,26,1145,0,
35255,1,20222,131,7,17,14,0,96,96,0,76,0,
35259,1,20252,131,7,17,14,0,104,104,0,79,0,
35268,1,20261,131,18,13,268,74,74,74,4,241,0,
35270,1,20241,131,18,13,300,73,73,73,22,1396,365,73.0
35274,1,20222,131,19,17,14,0,51,51,0,81,0,
35275,1,20224,131,19,17,14,0,53,53,0,84,0,
35278,1,20232,131,19,17,14,0,49,49,0,77,0,
35282,1,20222,131,19,18,8,51,51,51,20,1884,0,
35284,1,20232,131,19,18,8,49,49,49,20,1947,0,
35288,1,20224,131,19,18,255,53,53,53,16,1553,0,53.0
35293,1,20231,132,9,17,14,0,39,39,0,31,0,
35294,1,20231,132,9,18,297,39,39,39,39,3870,195,39.0
35295,1,20231,132,7,2,10,93,93,93,28,2395,0,
35296,1,20261,132,7,2,256,131,131,131,26,2324,0,131.0
35301,1,20241,133,3,18,173,108,108,108,54,5266,0,108.0
35305,1,20241,133,9,18,297,39,39,39,39,3908,195,39.0
35312,1,20222,133,7,2,255,54,54,54,8,647,0,54.0
35313,1,20234,133,7,2,256,97,97,97,15,1261,0,97.0
35314,1,20251,133,7,2,266,94,94,94,28,2480,0,
35315,1,20223,133,7,2,267,53,53,53,3,217,0,
35316,1,20233,133,7,2,299,59,59,59,18,1528,295,59.0
35320,1,20221,134,2,18,125,39,39,39,39,3517,-195,
35325,1,20234,134,8,6,120,0,38,38,0,31,0,
35327,1,20261,134,7,2,3,89,89,89,53,4737,0,
35328,1,20223,134,7,2,264,128,128,128,128,10458,0,
35329,1,20261,134,7,2,265,79,79,79,32,2799,0,
35330,1,20244,134,7,2,300,59,59,59,18,1549,295,59.0
35332,1,20223,134,7,17,14,0,128,128,0,204,0,
35333,1,20261,134,7,17,14,0,89,89,0,214,0,
35334,1,20261,134,18,13,166,74,74,74,4,241,0,74.0
35335,1,20232,134,18,13,171,76,76,76,4,240,0,76.0
35336,1,20241,134,18,13,171,73,73,73,4,233,0,73.0
35337,1,20224,134,18,13,174,76,76,76,46,2834,0,76.0
35338,1,20261,134,18,13,267,74,74,74,4,241,0,
35343,1,20243,136,7,2,300,89,89,89,89,7785,445,89.0
35345,1,20253,136,13,17,14,0,169,169,0,129,0,
35351,1,20224,137,7,5,393,59,59,59,59,2495,295,
35354,1,20232,139,7,2,173,44,44,44,22,1890,0,44.0
35357,1,20241,142,2,6,382,0,39,39,0,32,0,39.0
35361,1,20243,142,2,18,3,39,39,39,39,3944,0,
35365,1,20261,142,2,18,173,39,39,39,23,2399,0,39.0
35374,1,20244,142,3,6,300,0,118,118,0,97,0,118.0
35377,1,20254,142,3,18,75,119,119,119,119,11874,-595,
35385,1,20244,142,3,18,292,118,118,118,118,11622,590,118.0
35388,1,20234,142,5,18,211,34,34,34,15,1533,0,
35391,1,20242,142,5,18,211,36,36,36,16,1628,0,
35392,1,20243,142,5,18,211,36,36,36,18,1820,0,
35394,1,20251,142,5,18,211,34,34,34,10,1037,0,
35396,1,20253,142,5,18,211,34,34,34,2,175,0,
35397,1,20261,142,5,18,211,34,34,34,5,523,0,
35407,1,20242,142,9,18,267,39,39,39,12,1176,0,
35408,1,20243,142,9,18,296,39,39,39,39,3944,195,39.0
35409,1,20243,142,9,18,391,39,39,39,39,3944,195,
35410,1,20241,142,9,18,392,39,39,39,39,3908,195,
35412,1,20252,142,7,2,35,49,49,49,15,1301,-245,49.0
35415,1,20233,142,7,2,46,49,49,49,25,2115,-245,49.0
35420,1,20253,142,7,2,46,49,49,49,15,1307,-245,49.0
35422,1,20242,142,7,2,49,44,44,44,7,574,-220,44.0
35423,1,20252,142,7,2,49,44,44,44,7,584,-220,44.0
35424,1,20253,142,7,2,49,44,44,44,13,1173,-220,44.0
35425,1,20254,142,7,2,49,44,44,44,2,195,-220,44.0
35426,1,20261,142,7,2,49,44,44,44,13,1171,-220,44.0
35430,1,20261,142,7,2,78,104,104,104,21,1842,-520,
35433,1,20241,142,7,2,105,49,49,49,49,4247,-245,
35435,1,20244,142,7,2,115,59,59,59,12,1033,-295,59.0
35437,1,20251,142,7,2,115,56,56,56,3,246,-280,56.0
35440,1,20261,142,7,2,115,59,59,59,18,1568,-295,59.0
35442,1,20234,142,7,2,123,54,54,54,16,1404,-270,
35444,1,20261,142,7,2,123,49,49,49,15,1302,-245,
35447,1,20251,142,7,2,125,49,49,49,49,4309,-245,
35448,1,20242,142,7,2,126,69,69,69,69,5999,-345,
35453,1,20234,142,7,2,3,44,44,44,4,381,0,
35458,1,20252,142,7,2,3,270,270,270,114,10109,0,
35460,1,20251,142,7,2,7,129,129,129,52,4537,0,
35461,1,20261,142,7,2,7,49,49,49,49,4346,0,
35462,1,20222,142,7,2,8,58,58,58,17,1390,0,
35468,1,20223,142,7,2,9,166,166,166,166,13562,0,
35471,1,20242,142,7,2,9,57,57,57,9,743,0,
35474,1,20253,142,7,2,9,104,104,104,16,1387,0,
35475,1,20261,142,7,2,9,64,64,64,38,3406,0,
35480,1,20234,142,7,2,10,54,54,54,16,1404,0,
35484,1,20244,142,7,2,10,59,59,59,24,2065,0,
35487,1,20233,142,7,2,11,89,89,89,53,4609,0,
35490,1,20233,142,7,2,155,148,148,148,89,7665,0,148.0
35491,1,20233,142,7,2,160,56,56,56,56,4834,0,56.0
35497,1,20241,142,7,2,161,49,49,49,15,1274,0,49.0
35499,1,20252,142,7,2,161,44,44,44,13,1168,0,44.0
35503,1,20234,142,7,2,162,110,110,110,83,7194,0,110.0
35507,1,20243,142,7,2,162,89,89,89,13,1168,0,89.0
35510,1,20251,142,7,2,162,431,431,431,172,15159,0,431.0
35513,1,20242,142,7,2,166,77,77,77,15,1339,0,77.0
35514,1,20243,142,7,2,166,111,111,111,56,4855,0,111.0
35516,1,20253,142,7,2,166,49,49,49,15,1307,0,49.0
35517,1,20261,142,7,2,166,49,49,49,10,869,0,49.0
35522,1,20241,142,7,2,171,89,89,89,13,1157,0,89.0
35527,1,20251,142,7,2,171,89,89,89,4,391,0,89.0
35529,1,20261,142,7,2,171,59,59,59,24,2090,0,59.0
35530,1,20234,142,7,2,172,190,190,190,153,13295,0,190.0
35533,1,20242,142,7,2,172,178,178,178,62,5416,0,178.0
35538,1,20233,142,7,2,173,77,77,77,77,6647,0,77.0
35540,1,20234,142,7,2,173,192,192,192,51,4403,0,192.0
35545,1,20252,142,7,2,173,77,77,77,23,2045,0,77.0
35546,1,20253,142,7,2,173,104,104,104,16,1387,0,104.0
35547,1,20254,142,7,2,173,196,196,196,57,5067,0,196.0
35548,1,20241,142,7,2,174,56,56,56,17,1456,0,56.0
35551,1,20243,142,7,2,174,49,49,49,49,4286,0,49.0
35556,1,20243,142,7,2,186,58,58,58,23,2029,0,
35560,1,20233,142,7,2,212,89,89,89,53,4609,0,
35562,1,20233,142,7,2,217,77,77,77,39,3323,0,77.0
35563,1,20233,142,7,2,223,94,94,94,56,4868,0,94.0
35567,1,20253,142,7,2,242,69,69,69,69,6134,0,
35570,1,20234,142,7,2,249,88,88,88,88,7627,0,88.0
35572,1,20241,142,7,2,249,49,49,49,10,849,0,49.0
35576,1,20251,142,7,2,249,111,111,111,6,488,0,111.0
35583,1,20234,142,7,2,253,149,149,149,149,12914,0,149.0
35586,1,20233,142,7,2,254,94,94,94,94,8114,0,94.0
35589,1,20241,142,7,2,254,61,61,61,31,2643,0,61.0
35591,1,20243,142,7,2,254,62,62,62,31,2712,0,62.0
35592,1,20251,142,7,2,254,111,111,111,17,1464,0,111.0
35594,1,20233,142,7,2,255,96,96,96,48,4143,0,96.0
35597,1,20241,142,7,2,255,111,111,111,33,2886,0,111.0
35599,1,20242,142,7,2,255,54,54,54,22,1878,0,54.0
35600,1,20243,142,7,2,255,54,54,54,11,945,0,54.0
35601,1,20252,142,7,2,255,49,49,49,15,1301,0,49.0
35603,1,20234,142,7,2,256,89,89,89,45,3857,0,89.0
35606,1,20242,142,7,2,256,89,89,89,27,2321,0,89.0
35609,1,20252,142,7,2,256,93,93,93,37,3293,0,93.0
35611,1,20234,142,7,2,257,129,129,129,129,11180,0,129.0
