product_key,portfolio_key,product_label,product_name,pack_name,corporation_name,corporation_group,atc4_raw,atc4_code,atc4_description,molecule_list,molecule_count,is_combo_molecule,protection_current,international_prescription
282,228,CONGESCOR FM6,CONGESCOR    FM6>>,COMPR RIV.SP 2.5MG 28,FARMA 1000      >>,FARMA 1000,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
283,228,CONGESCOR FM6,CONGESCOR    FM6>>,COMPR RIV.SP 5MG 28,FARMA 1000      >>,FARMA 1000,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
284,229,LOBIVON FM6,LOBIVON      FM6>>,CPR DIV GR 5MG 28,FARMA 1000      >>,FARMA 1000,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
285,230,CONGESCOR FMC,CONGESCOR    FMC>>,COMPR RIV.SP 2.5MG 28,FARMAROC        >>,FARMAROC,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
286,231,CONGESCOR VOX,CONGESCOR    VOX>>,COMPR RIV.SP 2.5MG,FARMAVOX        >>,FARMAVOX,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
287,231,CONGESCOR VOX,CONGESCOR    VOX>>,COMPR RIV.SP 2.5MG 28,FARMAVOX        >>,FARMAVOX,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
288,232,CONGESCOR FRD,CONGESCOR    FRD>>,COMPR RIV.SP 2.5MG 28,FARMED  >>,FARMED,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
289,232,CONGESCOR FRD,CONGESCOR    FRD>>,COMPR RIV.SP 5MG,FARMED  >>,FARMED,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
290,232,CONGESCOR FRD,CONGESCOR    FRD>>,COMPR RIV.SP 5MG 28,FARMED  >>,FARMED,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
291,233,NEOCARDON,NEOCARDON,TABS 100MG 21,GAP,GAP,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
292,234,CONGESCOR GEK,CONGESCOR    GEK>>,COMPR RIV.SP 2.5MG 28,GEKOFAR         >>,GEKOFAR,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
293,235,CONGESCOR GP8,CONGESCOR    GP8>>,COMPR RIV.SP 2.5MG 28,GENERAL PHAR SOL>>,GENERAL PHAR SOL,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
294,236,LOBIVON GP8,LOBIVON      GP8>>,CPR DIV RO 5MG 28,GENERAL PHAR SOL>>,GENERAL PHAR SOL,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
295,237,INSUCOR,INSUCOR,TABL 10MG 28,GLENMARK PHARM,GLENMARK PHARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
296,237,INSUCOR,INSUCOR,TABL 2.50MG,GLENMARK PHARM,GLENMARK PHARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
297,237,INSUCOR,INSUCOR,TABL 2.50MG 28,GLENMARK PHARM,GLENMARK PHARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
298,238,NEBIVOLOL VISO,NEBIVOLOL VISO,TABL 5MG 28,GLENMARK PHARM,GLENMARK PHARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
299,239,CARDICOR GMM,CARDICOR     GMM>>,COMPR RIV.UK1.25MG 28,GMM FARMA       >>,GMM FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
300,240,CONGESCOR GMM,CONGESCOR    GMM>>,COMPR RIV.G 1.25MG 28,GMM FARMA       >>,GMM FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
301,240,CONGESCOR GMM,CONGESCOR    GMM>>,COMPR RIV.RO 2.5MG 28,GMM FARMA       >>,GMM FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
302,240,CONGESCOR GMM,CONGESCOR    GMM>>,COMPR RIV.SP 2.5MG,GMM FARMA       >>,GMM FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
303,240,CONGESCOR GMM,CONGESCOR    GMM>>,COMPR RIV.SP 2.5MG 28,GMM FARMA       >>,GMM FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
304,240,CONGESCOR GMM,CONGESCOR    GMM>>,COMPR RIV.SP 5MG 28,GMM FARMA       >>,GMM FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
305,240,CONGESCOR GMM,CONGESCOR    GMM>>,CPR RIV.CRZ 1.25MG 28,GMM FARMA       >>,GMM FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
306,241,BISOPROLOL TECNIGE,BISOPROLOL TECNIGE,TABL RECUB 1.25MG 20,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
307,241,BISOPROLOL TECNIGE,BISOPROLOL TECNIGE,TABL RECUB 10MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
308,241,BISOPROLOL TECNIGE,BISOPROLOL TECNIGE,TABL RECUB 10MG 30,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
309,241,BISOPROLOL TECNIGE,BISOPROLOL TECNIGE,TABL RECUB 10MG 60,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
310,241,BISOPROLOL TECNIGE,BISOPROLOL TECNIGE,TABL RECUB 2.50MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
311,241,BISOPROLOL TECNIGE,BISOPROLOL TECNIGE,TABL RECUB 5MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
312,241,BISOPROLOL TECNIGE,BISOPROLOL TECNIGE,TABL RECUB 5MG 30,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
313,241,BISOPROLOL TECNIGE,BISOPROLOL TECNIGE,TABL RECUB 5MG 60,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
314,242,BISOPROLOLO TCG,BISOPROLOLO TCG,COMPR RIV. 1.25MG,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
315,242,BISOPROLOLO TCG,BISOPROLOLO TCG,COMPR RIV. 1.25MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
316,242,BISOPROLOLO TCG,BISOPROLOLO TCG,COMPR RIV. 2.5MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
317,242,BISOPROLOLO TCG,BISOPROLOLO TCG,COMPR RIV. 5MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
318,243,CARVEDILOL TECNIGE,CARVEDILOL TECNIGE,TABL 25MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
319,243,CARVEDILOL TECNIGE,CARVEDILOL TECNIGE,TABL 6.25MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
320,244,CARVEDILOLO TCG,CARVEDILOLO TCG,COMPR 25MG,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
321,244,CARVEDILOLO TCG,CARVEDILOLO TCG,COMPR 25MG 30,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
322,244,CARVEDILOLO TCG,CARVEDILOLO TCG,COMPR 6.25MG,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
323,244,CARVEDILOLO TCG,CARVEDILOLO TCG,COMPR 6.25MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
324,245,NEBIVOLOLO RED,NEBIVOLOLO RED,COMPR 5MG 28,GRUPO TECNIMEDE,GRUPO TECNIMEDE,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
325,246,NEBIVOLOL TARBIS,NEBIVOLOL TARBIS,TABL 5MG 28,HETERO,HETERO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
326,247,PROPRANOLOL TARBIS,PROPRANOLOL TARBIS,TABL RECUB 10MG 50,HETERO,HETERO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
327,247,PROPRANOLOL TARBIS,PROPRANOLOL TARBIS,TABL RECUB 40MG 50,HETERO,HETERO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
328,248,ESMOLOLO HIK,ESMOLOLO HIK,INIETT 100MG 10ML,HIKMA PHARMA,HIKMA PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ESMOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
329,249,TRAKOR,TRAKOR,COMPR DIV 25MG 30,I.B.N. SAVIO,I.B.N. SAVIO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
330,249,TRAKOR,TRAKOR,COMPR DIV 6.25MG 28,I.B.N. SAVIO,I.B.N. SAVIO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
331,250,TRANDATE/IFET,TRANDATE/IFET,F.C.TABS 100MG 30,IFET,IFET,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",LABETALOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
332,250,TRANDATE/IFET,TRANDATE/IFET,TABS 200MG 30,IFET,IFET,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",LABETALOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
333,251,BIVOL,BIVOL,TABS 5MG 28,INNOVIS,INNOVIS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
334,252,CARVEDILEN,CARVEDILEN,FILM C.TABS 12.5MG 28,INNOVIS,INNOVIS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
335,252,CARVEDILEN,CARVEDILEN,FILM C.TABS 12.5MG 30,INNOVIS,INNOVIS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
336,252,CARVEDILEN,CARVEDILEN,FILM C.TABS 25MG 30,INNOVIS,INNOVIS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
337,252,CARVEDILEN,CARVEDILEN,FILM C.TABS 6.25MG 30,INNOVIS,INNOVIS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
338,253,LOBIBETA,LOBIBETA,TABS 5MG 28,INNOVIS,INNOVIS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
339,254,ATENOLOLO ACC,ATENOLOLO ACC,COMPR 100MG,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
340,254,ATENOLOLO ACC,ATENOLOLO ACC,COMPR 100MG 50,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
341,254,ATENOLOLO ACC,ATENOLOLO ACC,COMPR 50MG,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
342,254,ATENOLOLO ACC,ATENOLOLO ACC,COMPR 50MG 50,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
343,255,BISOPROLOLO ACC,BISOPROLOLO ACC,COMPR RIV. 10MG,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
344,255,BISOPROLOLO ACC,BISOPROLOLO ACC,COMPR RIV. 10MG 28,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
345,255,BISOPROLOLO ACC,BISOPROLOLO ACC,COMPR RIV. 2.5MG,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
346,255,BISOPROLOLO ACC,BISOPROLOLO ACC,COMPR RIV. 2.5MG 28,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
347,255,BISOPROLOLO ACC,BISOPROLOLO ACC,COMPR RIV. 5MG,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
348,255,BISOPROLOLO ACC,BISOPROLOLO ACC,COMPR RIV. 5MG 28,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
349,256,METOPROLOLO ACC,METOPROLOLO ACC,COMPR 100MG,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
350,256,METOPROLOLO ACC,METOPROLOLO ACC,COMPR 100MG 50,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
351,257,NEBIVOLOLO ACC,NEBIVOLOLO ACC,COMPR 5MG 28,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
352,258,PROPRANOLOL ACCORD,PROPRANOLOL ACCORD,TABL RECUB 10MG,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
353,258,PROPRANOLOL ACCORD,PROPRANOLOL ACCORD,TABL RECUB 10MG 50,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
354,258,PROPRANOLOL ACCORD,PROPRANOLOL ACCORD,TABL RECUB 40MG,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
355,258,PROPRANOLOL ACCORD,PROPRANOLOL ACCORD,TABL RECUB 40MG 50,INTAS,INTAS,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
356,259,EURADAL,EURADAL,TABL 10MG 30,ITALFARMACO,ITALFARMACO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
357,259,EURADAL,EURADAL,TABL 10MG 60,ITALFARMACO,ITALFARMACO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
358,259,EURADAL,EURADAL,TABL EC 10MG,ITALFARMACO,ITALFARMACO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
359,259,EURADAL,EURADAL,TABL REC EC 5MG,ITALFARMACO,ITALFARMACO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
360,259,EURADAL,EURADAL,TABL RECUB 5MG 30,ITALFARMACO,ITALFARMACO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
361,259,EURADAL,EURADAL,TABL RECUB 5MG 60,ITALFARMACO,ITALFARMACO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
362,260,DILATREND,DILATREND,CPR DIVIS 25MG,ITC FARMA,ITC FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
363,260,DILATREND,DILATREND,CPR DIVIS 25MG 30,ITC FARMA,ITC FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
364,260,DILATREND,DILATREND,CPR DIVIS 6.25MG,ITC FARMA,ITC FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
365,260,DILATREND,DILATREND,CPR DIVIS 6.25MG 28,ITC FARMA,ITC FARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
366,261,TENSIBLOCK,TENSIBLOCK,COMPR DIV 100MG 42,JAKINMED,JAKINMED,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
367,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 10MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
368,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 10MG 28,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
369,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 10MG 30,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
370,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 10MG 60,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
371,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 2.50MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
372,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 2.50MG 28,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
373,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 5MG 28,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
